Idxcd,Idxnmabbr,Date,PrevClPr,Oppr,Hipr,Lopr,Clpr,Trdvol,Trdsum,Trades,Yrflg,Yrtrds,Qtrflg,Qtrtrds,Monflg,Montrds,Wkflg,Wktrds,InnerCode
000001,上证指数,2004-02-06,1693.43,1690.56,1705.91,1671.40,1679.19,3389595400,26840607024.00,,,,,,,,1,5,1
000001,上证指数,2004-02-09,1679.19,1679.58,1703.77,1679.10,1703.53,2617974300,21366236526.00,,,,,,,,,,1
000001,上证指数,2004-02-10,1703.53,1708.90,1715.46,1683.60,1691.01,2746535700,22258809478.00,,,,,,,,,,1
000001,上证指数,2004-02-11,1691.01,1691.61,1692.90,1660.01,1677.76,2657791700,20943277431.00,,,,,,,,,,1
000001,上证指数,2004-02-12,1677.76,1679.08,1693.01,1660.31,1663.83,2712235300,21718092974.00,,,,,,,,,,1
000001,上证指数,2004-02-13,1663.83,1664.60,1672.44,1653.24,1658.54,2269776200,18580437110.00,,,,,,,,1,5,1
000001,上证指数,2004-02-16,1658.54,1661.45,1697.26,1661.45,1696.83,2299110600,19420663812.00,,,,,,,,,,1
000001,上证指数,2004-02-17,1696.83,1701.41,1710.86,1693.97,1703.77,2975420900,25884237648.00,,,,,,,,,,1
000001,上证指数,2004-02-18,1703.77,1704.75,1719.89,1697.32,1717.10,2921837500,25488156817.00,,,,,,,,,,1
000001,上证指数,2004-02-19,1717.10,1719.31,1728.02,1710.71,1717.02,2733878100,23640127926.00,,,,,,,,,,1
000001,上证指数,2004-02-20,1717.02,1715.81,1722.57,1702.93,1721.75,2340915900,19954141392.00,,,,,,,,1,5,1
000001,上证指数,2004-02-23,1721.75,1725.59,1730.28,1680.89,1681.65,2856297500,23885964526.00,,,,,,,,,,1
000001,上证指数,2004-02-24,1681.65,1675.64,1683.04,1650.18,1682.30,2699938100,21955399397.00,,,,,,,,,,1
000001,上证指数,2004-02-25,1682.30,1684.90,1700.50,1642.69,1647.38,2458620500,20221345428.00,,,,,,,,,,1
000001,上证指数,2004-02-26,1647.38,1642.41,1655.30,1628.84,1654.90,2311168400,18267056599.00,,,,,,,,,,1
000001,上证指数,2004-02-27,1654.90,1657.26,1675.32,1657.04,1675.07,1970836300,16432730087.00,,,,,,1,20,1,5,1
000001,上证指数,2004-03-01,1675.07,1676.22,1690.07,1661.34,1689.76,1999017800,17093334909.00,,,,,,,,,,1
000001,上证指数,2004-03-02,1689.76,1692.62,1694.82,1677.98,1687.28,2050750300,17387185247.00,,,,,,,,,,1
000001,上证指数,2004-03-03,1687.28,1686.96,1688.94,1654.56,1661.81,1923997400,15950583168.00,,,,,,,,,,1
000001,上证指数,2004-03-04,1661.81,1658.63,1670.16,1642.63,1668.87,1788542900,14706938126.00,,,,,,,,,,1
000001,上证指数,2004-03-05,1668.87,1671.06,1675.03,1660.21,1662.10,1607556900,13261255959.00,,,,,,,,1,5,1
000001,上证指数,2004-03-08,1662.10,1660.64,1665.73,1635.44,1637.14,1563918500,12839133226.00,,,,,,,,,,1
000001,上证指数,2004-03-09,1637.14,1636.21,1659.65,1634.71,1637.10,1622245700,12679282741.00,,,,,,,,,,1
000001,上证指数,2004-03-10,1637.10,1639.68,1678.40,1639.68,1678.07,1655457400,13186223793.00,,,,,,,,,,1
000001,上证指数,2004-03-11,1678.07,1680.31,1698.78,1672.67,1691.64,1850337800,15692468667.00,,,,,,,,,,1
000001,上证指数,2004-03-12,1691.64,1692.87,1699.25,1680.45,1694.74,1597543900,13584364960.00,,,,,,,,1,5,1
000001,上证指数,2004-03-15,1694.74,1696.94,1738.98,1696.82,1736.22,2520017200,21671367714.00,,,,,,,,,,1
000001,上证指数,2004-03-16,1736.22,1741.62,1747.98,1730.74,1745.54,2217625000,19179496341.00,,,,,,,,,,1
000001,上证指数,2004-03-17,1745.54,1746.74,1750.71,1730.27,1745.10,1909061500,16477156953.00,,,,,,,,,,1
000001,上证指数,2004-03-18,1745.10,1746.18,1755.10,1714.90,1717.26,2099120500,17664375186.00,,,,,,,,,,1
000001,上证指数,2004-03-19,1717.26,1715.47,1748.19,1710.84,1747.87,1772125900,14878384761.00,,,,,,,,1,5,1
000001,上证指数,2004-03-22,1747.87,1749.71,1760.08,1742.37,1755.69,1758586800,14974710052.00,,,,,,,,,,1
000001,上证指数,2004-03-23,1755.69,1755.32,1755.33,1731.49,1741.70,1848360500,15877938045.00,,,,,,,,,,1
000001,上证指数,2004-03-24,1741.70,1740.89,1752.42,1729.51,1740.05,1782155400,15500502366.00,,,,,,,,,,1
000001,上证指数,2004-03-25,1740.05,1737.49,1751.81,1725.98,1736.48,1618544100,13817952271.00,,,,,,,,,,1
000001,上证指数,2004-03-26,1736.48,1737.06,1741.57,1720.88,1734.05,1639196200,14593097287.00,,,,,,,,1,5,1
000001,上证指数,2004-03-29,1734.05,1734.59,1740.31,1717.86,1719.67,1643088100,14358914078.00,,,,,,,,,,1
000001,上证指数,2004-03-30,1719.67,1718.78,1727.18,1711.66,1724.28,1374627800,12300178176.00,,,,,,,,,,1
000001,上证指数,2004-03-31,1724.28,1726.57,1745.70,1724.21,1741.62,1614404300,14187231876.00,,,,1,56,1,23,,,1
000001,上证指数,2004-04-01,1741.62,1744.71,1758.98,1741.33,1758.15,1796814600,16084637848.00,,,,,,,,,,1
000001,上证指数,2004-04-02,1758.15,1760.47,1771.67,1756.65,1768.65,2128540100,18900257024.00,,,,,,,,1,5,1
000001,上证指数,2004-04-05,1768.65,1771.74,1774.12,1753.71,1766.48,2376120600,21645503883.00,,,,,,,,,,1
000001,上证指数,2004-04-06,1766.48,1767.32,1777.74,1754.74,1777.52,2305570500,20784275538.00,,,,,,,,,,1
000001,上证指数,2004-04-07,1777.52,1779.43,1783.01,1771.13,1774.55,2237267100,20473708026.00,,,,,,,,,,1
000001,上证指数,2004-04-08,1774.55,1774.40,1778.10,1765.02,1770.28,2236884800,20656152800.00,,,,,,,,,,1
000001,上证指数,2004-04-09,1770.28,1770.91,1778.22,1721.59,1727.35,2441406000,22170520191.00,,,,,,,,1,5,1
000001,上证指数,2004-04-12,1727.35,1717.20,1729.62,1702.40,1722.99,1844341900,16316105307.00,,,,,,,,,,1
000001,上证指数,2004-04-13,1722.99,1724.58,1734.92,1710.39,1715.14,1910027600,16730360250.00,,,,,,,,,,1
000001,上证指数,2004-04-14,1715.14,1714.53,1716.82,1678.34,1697.16,1952741400,16834938104.00,,,,,,,,,,1
000001,上证指数,2004-04-15,1697.16,1697.24,1705.02,1674.91,1679.08,1513868400,12962215861.00,,,,,,,,,,1
000001,上证指数,2004-04-16,1679.08,1678.97,1694.56,1656.30,1693.86,1751544300,14467179259.00,,,,,,,,1,5,1
000001,上证指数,2004-04-19,1693.86,1695.33,1698.69,1672.35,1675.89,1379201500,11694357452.00,,,,,,,,,,1
000001,上证指数,2004-04-20,1675.89,1674.36,1682.05,1659.95,1669.42,1286166400,11079449276.00,,,,,,,,,,1
000001,上证指数,2004-04-21,1669.42,1669.38,1675.36,1645.08,1651.58,1524723500,12293836134.00,,,,,,,,,,1
000001,上证指数,2004-04-22,1651.58,1649.05,1659.79,1637.29,1657.79,1255046300,10241894049.00,,,,,,,,,,1
000001,上证指数,2004-04-23,1657.79,1653.94,1653.99,1632.56,1635.50,1226155200,9802429142.00,,,,,,,,1,5,1
000001,上证指数,2004-04-26,1635.50,1633.27,1644.50,1623.05,1635.50,1021256400,8296342073.00,,,,,,,,,,1
000001,上证指数,2004-04-27,1635.50,1636.44,1640.70,1608.81,1611.86,1273921500,10412613716.00,,,,,,,,,,1
000001,上证指数,2004-04-28,1611.86,1606.42,1615.14,1589.10,1606.80,1250021500,10169454946.00,,,,,,,,,,1
000001,上证指数,2004-04-29,1606.80,1605.30,1613.56,1578.09,1579.45,1342574400,10990144331.00,,,,,,,,,,1
000001,上证指数,2004-04-30,1579.45,1579.97,1599.56,1572.23,1595.59,1241838000,9950046148.00,,,,,,1,22,1,5,1
000001,上证指数,2004-05-10,1595.59,1600.63,1603.07,1555.26,1560.22,818091400,6320908251.00,,,,,,,,,,1
000001,上证指数,2004-05-11,1560.22,1556.72,1570.76,1545.63,1568.06,774439800,6118224464.00,,,,,,,,,,1
000001,上证指数,2004-05-12,1568.06,1568.41,1604.42,1564.14,1603.77,1098557100,8683936897.00,,,,,,,,,,1
000001,上证指数,2004-05-13,1603.77,1605.70,1606.07,1589.46,1597.57,886566200,7298789875.00,,,,,,,,,,1
000001,上证指数,2004-05-14,1597.57,1596.73,1597.32,1558.54,1562.69,941145400,7340282156.00,,,,,,,,1,5,1
000001,上证指数,2004-05-17,1562.69,1556.67,1562.39,1537.47,1539.96,840133900,6490719245.00,,,,,,,,,,1
000001,上证指数,2004-05-18,1539.96,1537.34,1555.86,1526.24,1555.44,1205332000,9771755635.00,,,,,,,,,,1
000001,上证指数,2004-05-19,1555.44,1559.26,1575.38,1548.16,1558.29,1248855400,9588837562.00,,,,,,,,,,1
000001,上证指数,2004-05-20,1558.29,1556.69,1571.30,1542.22,1549.06,915000600,7063731074.00,,,,,,,,,,1
000001,上证指数,2004-05-21,1549.06,1548.56,1559.86,1545.62,1558.33,843808600,6357027206.00,,,,,,,,1,5,1
000001,上证指数,2004-05-24,1558.33,1559.55,1562.33,1547.36,1550.35,746034200,5981192642.00,,,,,,,,,,1
000001,上证指数,2004-05-25,1550.35,1549.02,1549.59,1516.35,1518.05,918944800,7048290545.00,,,,,,,,,,1
000001,上证指数,2004-05-26,1518.05,1515.16,1529.91,1508.65,1524.44,740656900,5533020248.00,,,,,,,,,,1
000001,上证指数,2004-05-27,1524.44,1524.94,1559.55,1515.97,1557.18,1226855200,9268049513.00,,,,,,,,,,1
000001,上证指数,2004-05-28,1557.18,1558.42,1561.00,1545.65,1548.72,852679000,6628512812.00,,,,,,,,1,5,1
000001,上证指数,2004-05-31,1548.72,1549.03,1556.79,1544.71,1555.91,731838100,5586197122.00,,,,,,1,16,,,1
000001,上证指数,2004-06-01,1555.91,1555.56,1579.82,1553.12,1579.66,1299153100,11035326051.00,,,,,,,,,,1
000001,上证指数,2004-06-02,1579.66,1580.21,1580.57,1562.24,1567.07,1366455200,11697217641.00,,,,,,,,,,1
000001,上证指数,2004-06-03,1567.07,1566.42,1566.83,1540.74,1543.53,1129777300,9216851606.00,,,,,,,,,,1
000001,上证指数,2004-06-04,1543.53,1541.09,1549.50,1534.99,1542.09,1047602400,8151322941.00,,,,,,,,1,5,1
000001,上证指数,2004-06-07,1542.09,1538.46,1538.50,1508.87,1517.15,912521700,7066976023.00,,,,,,,,,,1
000001,上证指数,2004-06-08,1517.15,1514.78,1519.99,1488.63,1493.81,1001392800,7770319362.00,,,,,,,,,,1
000001,上证指数,2004-06-09,1493.81,1492.20,1497.18,1464.16,1468.07,1131524000,8756699899.00,,,,,,,,,,1
000001,上证指数,2004-06-10,1468.07,1465.56,1478.17,1456.32,1468.34,1025490000,7739197765.00,,,,,,,,,,1
000001,上证指数,2004-06-11,1468.34,1471.69,1499.46,1469.54,1472.07,1037052500,7772181795.00,,,,,,,,1,5,1
000001,上证指数,2004-06-14,1472.07,1471.45,1471.45,1431.31,1438.74,1037131600,7593384340.00,,,,,,,,,,1
000001,上证指数,2004-06-15,1438.74,1436.08,1469.57,1433.03,1463.78,994754500,7223726302.00,,,,,,,,,,1
000001,上证指数,2004-06-16,1463.78,1465.23,1491.69,1452.58,1475.42,1087080200,7844605922.00,,,,,,,,,,1
000001,上证指数,2004-06-17,1475.42,1475.27,1478.49,1443.53,1445.50,922110200,6783634598.00,,,,,,,,,,1
000001,上证指数,2004-06-18,1445.50,1442.48,1442.48,1411.03,1427.30,992642900,7343849405.00,,,,,,,,1,5,1
000001,上证指数,2004-06-21,1427.30,1421.83,1434.20,1414.97,1433.47,760722200,5846250580.00,,,,,,,,,,1
000001,上证指数,2004-06-22,1433.47,1434.42,1456.13,1430.96,1450.68,1066981900,8316544946.00,,,,,,,,,,1
000001,上证指数,2004-06-23,1450.68,1450.07,1450.11,1428.80,1440.73,829368000,6505749042.00,,,,,,,,,,1
000001,上证指数,2004-06-24,1440.73,1438.31,1447.39,1426.49,1427.75,911814000,6935926251.00,,,,,,,,,,1
000001,上证指数,2004-06-25,1427.75,1426.55,1434.47,1399.39,1401.11,944282900,7064110482.00,,,,,,,,1,5,1
000001,上证指数,2004-06-28,1401.11,1396.36,1397.52,1380.20,1385.18,794572500,5621284297.00,,,,,,,,,,1
000001,上证指数,2004-06-29,1385.18,1384.64,1409.38,1376.22,1408.69,1021161800,6847560919.00,,,,,,,,,,1
000001,上证指数,2004-06-30,1408.69,1408.27,1415.84,1394.68,1399.16,820082900,5567715011.00,,,,1,60,1,22,,,1
000001,上证指数,2004-07-01,1399.16,1398.20,1445.10,1396.35,1441.07,1382216700,9389312588.00,,,,,,,,,,1
000001,上证指数,2004-07-02,1441.07,1441.12,1447.61,1428.07,1441.19,1067266300,7259998523.00,,,,,,,,1,5,1
000001,上证指数,2004-07-05,1441.19,1440.17,1444.93,1429.12,1444.59,814338200,5422659471.00,,,,,,,,,,1
000001,上证指数,2004-07-06,1444.59,1445.40,1466.78,1445.32,1450.50,1208179300,8269708751.00,,,,,,,,,,1
000001,上证指数,2004-07-07,1450.50,1448.95,1448.96,1434.29,1438.40,782462100,5335863460.00,,,,,,,,,,1
000001,上证指数,2004-07-08,1438.40,1436.47,1440.64,1426.95,1439.78,690535000,4646707888.00,,,,,,,,,,1
000001,上证指数,2004-07-09,1439.78,1439.74,1451.75,1429.14,1430.65,712697800,4903993873.00,,,,,,,,1,5,1
000001,上证指数,2004-07-12,1430.65,1426.25,1426.25,1393.81,1397.15,838189200,5651494105.00,,,,,,,,,,1
000001,上证指数,2004-07-13,1397.15,1395.35,1403.14,1389.16,1399.46,699480400,4573022566.00,,,,,,,,,,1
000001,上证指数,2004-07-14,1399.46,1399.87,1408.99,1378.91,1403.76,1012078100,6564523435.00,,,,,,,,,,1
000001,上证指数,2004-07-15,1403.76,1404.47,1422.26,1399.98,1421.54,1234654000,8379324026.00,,,,,,,,,,1
000001,上证指数,2004-07-16,1421.54,1423.69,1458.39,1422.24,1456.13,2200264500,14521785993.00,,,,,,,,1,5,1
000001,上证指数,2004-07-19,1456.13,1456.77,1465.84,1447.05,1457.54,1288418000,8918160433.00,,,,,,,,,,1
000001,上证指数,2004-07-20,1457.54,1457.23,1457.29,1440.06,1447.94,1211994200,8267580337.00,,,,,,,,,,1
000001,上证指数,2004-07-21,1447.94,1446.52,1452.86,1436.85,1448.04,931915300,6525011883.00,,,,,,,,,,1
000001,上证指数,2004-07-22,1448.04,1448.13,1449.69,1404.54,1407.44,1278009400,8737395815.00,,,,,,,,,,1
000001,上证指数,2004-07-23,1407.44,1403.36,1408.46,1387.26,1407.40,1047862200,6923956268.00,,,,,,,,1,5,1
000001,上证指数,2004-07-26,1407.40,1401.84,1401.88,1381.91,1387.67,809887900,5300205784.00,,,,,,,,,,1
000001,上证指数,2004-07-27,1387.67,1387.00,1395.31,1373.42,1384.13,896788500,5818165774.00,,,,,,,,,,1
000001,上证指数,2004-07-28,1384.13,1385.50,1397.17,1366.50,1388.81,986495400,6177062902.00,,,,,,,,,,1
000001,上证指数,2004-07-29,1388.81,1388.62,1407.36,1385.96,1407.33,1108007700,7127885165.00,,,,,,,,,,1
000001,上证指数,2004-07-30,1407.33,1408.49,1409.12,1384.74,1386.20,899729500,5871532036.00,,,,,,1,22,1,5,1
000001,上证指数,2004-08-02,1386.20,1381.88,1383.08,1370.50,1373.22,698313600,4735426617.00,,,,,,,,,,1
000001,上证指数,2004-08-03,1373.22,1371.28,1378.20,1363.69,1366.26,760192300,5436678554.00,,,,,,,,,,1
000001,上证指数,2004-08-04,1366.26,1365.67,1424.55,1364.01,1404.51,1709399000,10832307528.00,,,,,,,,,,1
000001,上证指数,2004-08-05,1404.51,1402.37,1413.08,1387.55,1389.04,1070146800,6800556486.00,,,,,,,,,,1
000001,上证指数,2004-08-06,1389.04,1388.07,1400.95,1380.32,1390.46,902472700,5898388469.00,,,,,,,,1,5,1
000001,上证指数,2004-08-09,1390.46,1388.08,1397.59,1382.94,1395.85,795196700,5068288343.00,,,,,,,,,,1
000001,上证指数,2004-08-10,1395.85,1396.62,1404.72,1390.94,1400.77,681690400,4507090899.00,,,,,,,,,,1
000001,上证指数,2004-08-11,1400.77,1401.02,1401.25,1382.24,1384.96,756042700,4806191729.00,,,,,,,,,,1
000001,上证指数,2004-08-12,1384.96,1378.79,1378.79,1357.08,1368.20,829560700,5137067810.00,,,,,,,,,,1
000001,上证指数,2004-08-13,1368.20,1361.99,1377.82,1358.32,1368.45,826161700,5353425151.00,,,,,,,,1,5,1
000001,上证指数,2004-08-16,1368.45,1366.52,1369.87,1350.84,1354.51,749038100,4673419095.00,,,,,,,,,,1
000001,上证指数,2004-08-17,1354.51,1354.38,1364.41,1344.81,1360.20,692056400,4698175266.00,,,,,,,,,,1
000001,上证指数,2004-08-18,1360.20,1359.87,1371.23,1357.03,1358.22,744763000,5102229530.00,,,,,,,,,,1
000001,上证指数,2004-08-19,1358.22,1357.23,1357.27,1333.48,1340.45,809858700,5098505758.00,,,,,,,,,,1
000001,上证指数,2004-08-20,1340.45,1338.31,1349.48,1327.77,1341.74,802886100,4926799144.00,,,,,,,,1,5,1
000001,上证指数,2004-08-23,1341.74,1339.93,1339.94,1322.98,1325.41,619375000,3922718551.00,,,,,,,,,,1
000001,上证指数,2004-08-24,1325.41,1323.79,1347.15,1317.56,1344.63,946483200,5432909078.00,,,,,,,,,,1
000001,上证指数,2004-08-25,1344.63,1344.46,1346.97,1334.29,1339.78,656099400,3810560488.00,,,,,,,,,,1
000001,上证指数,2004-08-26,1339.78,1339.62,1340.95,1330.22,1334.42,583103000,3497269035.00,,,,,,,,,,1
000001,上证指数,2004-08-27,1334.42,1333.31,1337.73,1314.60,1320.61,675224600,4034196586.00,,,,,,,,1,5,1
000001,上证指数,2004-08-30,1320.61,1318.32,1322.23,1310.02,1319.41,592105000,3410187703.00,,,,,,,,,,1
000001,上证指数,2004-08-31,1319.41,1342.30,1360.75,1331.76,1342.06,1165273200,6873347888.00,,,,,,1,22,,,1
000001,上证指数,2004-09-01,1342.06,1340.75,1340.77,1319.86,1321.46,624639400,3639041068.00,,,,,,,,,,1
000001,上证指数,2004-09-02,1321.46,1319.07,1328.61,1303.19,1327.93,853306800,4812774998.00,,,,,,,,,,1
000001,上证指数,2004-09-03,1327.93,1327.81,1333.22,1319.83,1327.12,747210200,4056540430.00,,,,,,,,1,5,1
000001,上证指数,2004-09-06,1327.12,1326.46,1326.87,1315.96,1321.47,578730400,3194217445.00,,,,,,,,,,1
000001,上证指数,2004-09-07,1321.47,1321.21,1325.68,1312.31,1324.29,565281300,3166533842.00,,,,,,,,,,1
000001,上证指数,2004-09-08,1324.29,1322.84,1323.26,1302.11,1309.33,821318600,4048421705.00,,,,,,,,,,1
000001,上证指数,2004-09-09,1309.33,1307.47,1307.47,1281.75,1284.31,808583700,4421933714.00,,,,,,,,,,1
000001,上证指数,2004-09-10,1284.31,1281.58,1287.75,1270.94,1287.08,611111300,3369487137.00,,,,,,,,1,5,1
000001,上证指数,2004-09-13,1287.08,1285.32,1285.32,1259.43,1260.32,686224000,3813116088.00,,,,,,,,,,1
000001,上证指数,2004-09-14,1260.32,1266.23,1305.73,1266.23,1300.36,1261124700,6965915597.00,,,,,,,,,,1
000001,上证指数,2004-09-15,1300.36,1303.29,1374.04,1301.38,1355.23,2931277200,17022337012.00,,,,,,,,,,1
000001,上证指数,2004-09-16,1355.23,1364.25,1377.99,1354.20,1371.20,2302492000,13489356414.00,,,,,,,,,,1
000001,上证指数,2004-09-17,1371.20,1373.50,1415.64,1368.54,1414.70,3108564000,18842047974.00,,,,,,,,1,5,1
000001,上证指数,2004-09-20,1414.70,1423.97,1463.79,1422.90,1463.22,4188815500,26290815250.00,,,,,,,,,,1
000001,上证指数,2004-09-21,1463.22,1466.20,1467.54,1436.51,1448.56,3477648500,22392127801.00,,,,,,,,,,1
000001,上证指数,2004-09-22,1448.56,1444.25,1451.41,1414.70,1420.15,3018538200,19496834886.00,,,,,,,,,,1
000001,上证指数,2004-09-23,1420.15,1417.39,1464.98,1408.61,1464.78,2235234200,14700579290.00,,,,,,,,,,1
000001,上证指数,2004-09-24,1464.78,1475.09,1496.21,1434.31,1435.56,4085530500,28667519229.00,,,,,,,,1,5,1
000001,上证指数,2004-09-27,1435.56,1452.51,1466.40,1419.31,1427.40,1974973800,12904648807.00,,,,,,,,,,1
000001,上证指数,2004-09-28,1427.40,1430.22,1438.05,1416.60,1435.59,1412237000,9254854511.00,,,,,,,,,,1
000001,上证指数,2004-09-29,1435.59,1436.71,1438.98,1417.83,1420.01,1317954400,8676821361.00,,,,,,,,,,1
000001,上证指数,2004-09-30,1420.01,1418.11,1420.05,1390.68,1396.70,1295904900,8234662298.00,,,,1,66,1,22,1,4,1
000001,上证指数,2004-10-08,1396.70,1395.67,1423.20,1373.93,1422.93,1381398400,9385252704.00,,,,,,,,1,1,1
000001,上证指数,2004-10-11,1422.93,1424.23,1437.57,1409.22,1413.15,2321482900,16434170520.00,,,,,,,,,,1
000001,上证指数,2004-10-12,1413.15,1410.61,1410.61,1380.69,1384.44,1708983700,11572506382.00,,,,,,,,,,1
000001,上证指数,2004-10-13,1384.44,1382.36,1393.65,1372.06,1386.72,1428411100,9790164984.00,,,,,,,,,,1
000001,上证指数,2004-10-14,1386.72,1386.86,1387.36,1331.13,1332.94,1724777100,11661332770.00,,,,,,,,,,1
000001,上证指数,2004-10-15,1332.94,1328.47,1340.12,1312.55,1330.52,1354316800,8960323331.00,,,,,,,,1,5,1
000001,上证指数,2004-10-18,1330.52,1332.52,1341.78,1316.32,1335.39,1011913600,6804062896.00,,,,,,,,,,1
000001,上证指数,2004-10-19,1335.39,1339.06,1361.81,1334.47,1337.62,1304036900,8444424476.00,,,,,,,,,,1
000001,上证指数,2004-10-20,1337.62,1337.71,1337.72,1311.88,1330.58,1186456100,7605659678.00,,,,,,,,,,1
000001,上证指数,2004-10-21,1330.58,1331.22,1340.96,1304.54,1310.55,1643646900,10673486217.00,,,,,,,,,,1
000001,上证指数,2004-10-22,1310.55,1310.85,1330.56,1294.04,1329.36,1792506100,11619270408.00,,,,,,,,1,5,1
000001,上证指数,2004-10-25,1329.36,1337.25,1346.88,1308.89,1311.15,1756603300,11808958232.00,,,,,,,,,,1
000001,上证指数,2004-10-26,1311.15,1309.62,1325.20,1289.87,1324.78,1706971200,10965410268.00,,,,,,,,,,1
000001,上证指数,2004-10-27,1324.78,1326.92,1343.03,1314.87,1342.80,2076824200,12961626985.00,,,,,,,,,,1
000001,上证指数,2004-10-28,1342.80,1340.82,1356.63,1336.75,1341.74,1959382900,12244172799.00,,,,,,,,,,1
000001,上证指数,2004-10-29,1341.74,1316.60,1337.28,1304.07,1320.54,1790571500,11215927869.00,,,,,,1,16,1,5,1
000001,上证指数,2004-11-01,1320.54,1317.66,1323.10,1304.29,1305.29,1196191500,7218346779.00,,,,,,,,,,1
000001,上证指数,2004-11-02,1305.29,1303.88,1306.28,1290.99,1301.53,1096095500,6711524359.00,,,,,,,,,,1
000001,上证指数,2004-11-03,1301.53,1304.58,1327.50,1301.32,1326.75,1328283500,8411264167.00,,,,,,,,,,1
000001,上证指数,2004-11-04,1326.75,1328.12,1338.26,1301.36,1304.78,1397438400,8753620447.00,,,,,,,,,,1
000001,上证指数,2004-11-05,1304.78,1308.65,1315.94,1298.71,1305.13,999636000,6257655769.00,,,,,,,,1,5,1
000001,上证指数,2004-11-08,1305.13,1303.52,1307.62,1292.91,1304.23,737665600,4398204250.00,,,,,,,,,,1
000001,上证指数,2004-11-09,1304.23,1304.37,1313.15,1299.94,1307.43,711164000,4270396170.00,,,,,,,,,,1
000001,上证指数,2004-11-10,1307.43,1310.32,1360.71,1302.70,1354.39,2331973800,14102138183.00,,,,,,,,,,1
000001,上证指数,2004-11-11,1354.39,1358.65,1379.86,1346.03,1347.07,2742989500,16803175455.00,,,,,,,,,,1
000001,上证指数,2004-11-12,1347.07,1346.84,1360.33,1341.12,1352.22,1574410500,9490677836.00,,,,,,,,1,5,1
000001,上证指数,2004-11-15,1352.22,1354.48,1370.62,1354.48,1370.05,1423053500,8929425605.00,,,,,,,,,,1
000001,上证指数,2004-11-16,1370.05,1372.58,1376.19,1361.28,1370.39,1416560700,8616093077.00,,,,,,,,,,1
000001,上证指数,2004-11-17,1370.39,1370.70,1370.79,1350.52,1356.14,1223426100,7593392536.00,,,,,,,,,,1
000001,上证指数,2004-11-18,1356.14,1353.50,1368.06,1352.89,1367.83,1158909500,7315559010.00,,,,,,,,,,1
000001,上证指数,2004-11-19,1367.83,1369.81,1380.08,1365.24,1379.96,1410790400,8670276966.00,,,,,,,,1,5,1
000001,上证指数,2004-11-22,1379.96,1381.58,1387.34,1374.41,1383.02,1666743900,10273902372.00,,,,,,,,,,1
000001,上证指数,2004-11-23,1383.02,1383.53,1383.79,1368.14,1371.24,1632852000,10039118932.00,,,,,,,,,,1
000001,上证指数,2004-11-24,1371.24,1371.32,1380.77,1358.45,1359.13,1635543400,9764012688.00,,,,,,,,,,1
000001,上证指数,2004-11-25,1359.13,1358.41,1362.16,1348.41,1358.33,1342533800,7758391014.00,,,,,,,,,,1
000001,上证指数,2004-11-26,1358.33,1357.54,1362.49,1354.80,1356.73,1043493300,6121805743.00,,,,,,,,1,5,1
000001,上证指数,2004-11-29,1356.73,1354.58,1354.58,1335.61,1337.43,1008315100,6080041480.00,,,,,,,,,,1
000001,上证指数,2004-11-30,1337.43,1336.00,1341.48,1332.29,1340.77,927724500,5475046407.00,,,,,,1,22,,,1
000001,上证指数,2004-12-01,1340.77,1340.92,1342.55,1332.97,1334.94,955342900,5797059429.00,,,,,,,,,,1
000001,上证指数,2004-12-02,1334.94,1333.57,1334.06,1324.55,1333.09,1280448300,7714799578.00,,,,,,,,,,1
000001,上证指数,2004-12-03,1333.09,1333.01,1343.71,1332.86,1337.20,1350501600,8201369578.00,,,,,,,,1,5,1
000001,上证指数,2004-12-06,1337.20,1337.81,1342.83,1327.38,1339.64,1066478500,6326780468.00,,,,,,,,,,1
000001,上证指数,2004-12-07,1339.64,1339.82,1340.88,1322.82,1323.75,1023680500,5960762522.00,,,,,,,,,,1
000001,上证指数,2004-12-08,1323.75,1331.28,1337.87,1322.05,1326.44,859335800,4929900972.00,,,,,,,,,,1
000001,上证指数,2004-12-09,1326.44,1326.74,1352.46,1318.47,1338.81,1525791100,8334090722.00,,,,,,,,,,1
000001,上证指数,2004-12-10,1338.81,1336.63,1340.37,1316.64,1317.72,1107238600,6280950481.00,,,,,,,,1,5,1
000001,上证指数,2004-12-13,1317.72,1312.61,1314.40,1299.80,1309.70,854945300,4859194743.00,,,,,,,,,,1
000001,上证指数,2004-12-14,1309.70,1309.07,1315.89,1303.15,1307.55,804598200,4652200350.00,,,,,,,,,,1
000001,上证指数,2004-12-15,1307.55,1307.34,1317.82,1291.86,1313.05,1140508900,6514899965.00,,,,,,,,,,1
000001,上证指数,2004-12-16,1313.05,1311.03,1317.62,1302.49,1305.02,905880200,5060280833.00,,,,,,,,,,1
000001,上证指数,2004-12-17,1305.02,1303.94,1303.94,1288.24,1290.49,766209900,4229595109.00,,,,,,,,1,5,1
000001,上证指数,2004-12-20,1290.49,1286.07,1286.07,1272.15,1275.46,805310700,4603037789.00,,,,,,,,,,1
000001,上证指数,2004-12-21,1275.46,1275.09,1285.71,1271.03,1275.17,699952900,3734396422.00,,,,,,,,,,1
000001,上证指数,2004-12-22,1275.17,1277.18,1307.73,1275.06,1307.57,1333967500,7370728946.00,,,,,,,,,,1
