"Stkcd","Alpha_2009/1","Alpha_2009/2","Alpha_2009/3","Alpha_2009/4","Alpha_2009/5","Alpha_2009/6","Alpha_2009/7","Alpha_2009/8","Alpha_2009/9","Alpha_2009/10","Alpha_2009/11","Alpha_2009/12","Alpha_2010/1","Alpha_2010/2","Alpha_2010/3","Alpha_2010/4","Alpha_2010/5","Alpha_2010/6","Alpha_2010/7","Alpha_2010/8","Alpha_2010/9","Alpha_2010/10","Alpha_2010/11","Alpha_2010/12","Alpha_2011/1","Alpha_2011/2","Alpha_2011/3","Alpha_2011/4","Alpha_2011/5","Alpha_2011/6","Alpha_2011/7","Alpha_2011/8","Alpha_2011/9","Alpha_2011/10","Alpha_2011/11","Alpha_2011/12","Alpha_2012/1","Alpha_2012/2","Alpha_2012/3","Alpha_2012/4","Alpha_2012/5","Alpha_2012/6","Alpha_2012/7","Alpha_2012/8","Alpha_2012/9","Alpha_2012/10","Alpha_2012/11","Alpha_2012/12","Alpha_2013/1","Alpha_2013/2","Alpha_2013/3","Alpha_2013/4","Alpha_2013/5","Alpha_2013/6","Alpha_2013/7","Alpha_2013/8","Alpha_2013/9","Alpha_2013/10","Alpha_2013/11","Alpha_2013/12"
12,0.0118056441946423,-0.00592349799280634,0.0097632591700448,0.00229473503952364,-0.00493921175954957,-0.0114901894190849,-0.00447536870818895,0.00872919554915717,0.000443967225992813,-0.000508219124434919,0.00968948747963519,-0.00236547986318801,0.00232282625491209,0.000825628744160904,0.00508030004587197,0.00938175653857192,0.00172627712677174,-0.00673196616683989,0.00519338293866634,0.00995694539628272,0.000550564181583795,-0.000922760746964589,0.0111766190275751,-0.00359833011365057,0.00195892417720928,0.00535783932879102,-0.00294386560706004,-0.0042725649164503,-0.00184699536326415,0.000791494153045137,-0.000512676753473164,0.00164573048326536,0.00162253062535545,-0.0113257541038695,-0.0038746721850742,0.000366039253286492,0.00310241633833159,-0.00215023907017234,-0.002971802143587,-0.00478218078040102,0.000920068251879254,-5.66241318052116e-05,NA,-0.00386221270528007,-0.00256884184333668,0.000666606408969993,0.00406347849450211,0.000129098425792385,-0.00153931058341924,-0.000760734366644029,-0.00398073276806683,0.00175785293217801,0.0161002533259462,0.00594628368088075,-0.00498645689582071,-0.00359496563092614,-0.00317527566097268,0.00469461020041666,-0.000979672983587679,-0.00302280088670899
14,-0.00174246036729807,-0.00236299056513875,0.0154239275775572,0.00600001442505583,0.000647191579098453,-0.00753387799515055,-8.80396107238454e-05,0.00382249568223718,-0.00357195848380958,0.00148583924854003,0.00646946097278862,-0.00828736202423188,-0.00379645774829749,-0.00230711961042988,0.000691719254420565,-0.00479401662781034,0.00562532132535728,0.00137783482482809,0.011087779131125,-0.00548712085998491,-0.00765513135372706,-0.000283268605699585,-0.00489217833910225,-0.0015347443190029,0.00136793287619921,0.00163231255489028,0.000921174840324273,-0.00418404020752214,-0.000854579830873142,-0.00112928207400866,-0.00133469457739681,-0.000583837875544005,0.000502298500074627,0.00101124559417814,1.08343798743893e-05,-0.0027194849931059,-0.00106936854131525,0.00447748402965171,-0.00145230495885311,0.0228794533130064,-0.004307218539584,0.0126728865054112,-0.00307305504710592,0.00698735701266007,-0.000447351713642883,0.000332859820447307,-0.00141081560391673,0.000372470474917798,0.00309320023659375,-0.000444960093182362,0.000400310010950103,-0.000174601020492602,0.00431676677755877,0.00537453282573967,-0.000563745123660943,0.00786783115720976,-0.004276573114547,0.00314425136851887,0.0014689256479011,-0.00160780222262143
16,-0.00123389421321303,0.00896146283711058,-0.000957033722000414,0.000890751501337395,-0.000761547342608323,-0.00531923320492155,-0.0027801944833038,0.000440450009249209,-0.00136933504278908,0.0182291286993923,0.00794821985845795,0.00160615050358652,0.00340875630087777,0.00159467906556251,0.000381999144649982,-0.0106349242647759,0.00104728713759981,-0.000140833618549203,0.00166084381171483,-0.00309463822428283,0.00464747639009713,-0.00526853356458675,-0.00148305084683865,-0.0036387587314555,-0.000628821621750923,0.00360899025051528,-0.000724148246043894,-0.000232113319333729,0.00240390087616243,-0.00214358020542467,-0.00474247619083102,-0.0018182098164925,0.00447322354641236,0.0033133478164858,-7.62494292523591e-05,-0.00169175957970554,-0.00279381646555467,0.00333711306635765,-0.00197874592254723,0.00045492112239831,0.00466217158821447,-2.03666398183344e-05,-0.00310119105307695,0.00220403862386048,-0.00135274323646615,0.000867307555972526,-0.000592795344614627,-0.0018759012031372,0.00114942998422722,-0.00198774526527531,-0.000902936843497244,0.00571610116437272,-0.00135728375400383,0.00233034139796977,0.00698805902770333,-0.00215243396525389,-0.00282507378724081,0.00577892161791374,-0.000568566261151963,0.000854745175148334
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00768945143500057,-0.00394860238321052,0.00112519131498135,-0.00171913101532769,0.00689651338724727,0.00100840698841747,-0.0149287579238385,-0.000796476299324514,-0.00442255424533945,0.00438734806237475,-0.00124731516660801,0.00317396543620634,-0.00176040119152673,-3.8728516424912e-05,1.29058907928802e-05,0.000212328080354984,0.00018927915627013,0.00190165204690588,-0.00607293167762492,-0.00524659252204962,-0.00416910809033091,0.00670179782547666,0.00463292827419666,-0.00498378589588806,-0.00198005134007258,0.00300732991341097,0.00146918115737658,0.00217813445906386,0.00536940796827217,0.00102205447395442,0.0232738196759029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,-0.00101706716288285,0.00377492506135225,0.00839378581710197,0.00317858702074511,-0.00132525413366491,0.00909879453676142,0.00901628237623272,-0.000899389912935151,-0.00471879463997842,0.000318986787097099,0.00116117290582878,-0.00281113871891543,0.00442844388420488,-0.000205452349236314,0.00178437289571092,-0.000552968485493744,-0.00488663491720603,-0.00221354116971371,0.00497205900127552,0.0080747145236282,-0.00635692998935244,-0.00655786388110538,-0.00195950467321732,-0.00149577793251386,0.00312188776790103,0.000282122470062293,0.0013159037157566,-0.000395788483805963,-0.00395438417111326,-0.00124815260450593,0.00210169644881409,0.000300926361351479,0.00929714009443584,-0.00633035911103011,-0.00133326092032139,-0.0129404317481225,0.00468390561201494,0.0104035312749724,-0.00112399944592782,-0.0040256566780923,-0.00199295320516001,0.00279505321129362,-0.00056747443627032,0.0075511167555228,0.00558318846443208,0.00273398710223903,-8.90449739078566e-05,-0.00199744114415059,0.00382277656594132,0.00024757047516994,0.00623791139399016,-0.00545597422356756,0.00619564207262271,0.0044047394192818,-0.00370668227968516,0.0062891900268159,0.00123086343284287,-0.00625213663968502,0.00289412801179582,0.000874118228939943
19,0.00107985115522458,-0.00196627911813622,0.00135459494060697,0.000854294944692394,-0.00154475887133469,-0.002656881928704,-0.00759123518253122,0.00187634856190354,-0.000788032220712426,-0.000864520405389251,0.00901270321440854,0.00296703678291513,0.00759134795891796,-0.00418032585464172,0.00360505836982058,-0.00133721140520067,-0.00371037795381542,-0.00016629506241082,0.0036608748716649,NA,-0.00822653948847916,-0.00584530148291326,0.00420555287135666,4.67593298850816e-05,0.00260278029609788,0.0019047373749746,-0.00395103926821325,0.00648178108292909,0.00398473446225061,-0.00269258436670364,NA,-0.00102522303573452,0.00116242635432481,0.00628139295531632,0.000344278375531196,-0.00237766134405346,-0.00115165911772215,0.00121680912790602,0.0183206716631091,-0.0148742940395228,0.0102722394131585,NA,0.000401538947595497,0.00356667510768088,-0.00148086065008348,-0.000283047516151334,-0.00042021017427358,0.00428170451073125,NA,-0.00267956858886132,0.000848610409776082,-0.000386884159289974,0.00321146085008695,-0.0017589682773841,0.00312962932934967,0.00640617585463822,-0.0069092864847849,-0.00240452697823975,-0.000265199311923891,0.00195390191227593
20,0.00350695940692141,0.0129936442864463,0.00099678918279608,0.0101352216913288,0.00729368051279869,-0.00291319062920413,0.00186940852835362,0.00677426892280682,0.00113977294493862,0.000573859240076581,0.033493979172348,-0.00542006399521944,-0.00171710956823328,-0.00169998788166426,0.00675792756099401,-0.00508856656885209,0.0112959959586226,-0.00815825896244617,-0.00276338387882762,0.0060473945876957,-0.00422080101097225,-0.00453120968832125,0.00307948254072246,-0.00225132739081648,-0.00097120609392519,0.000705080216277416,0.00111805887340067,-0.00242322660496399,0.00171350913735899,-0.000808303134123172,0.000437158021681865,-0.000351705106380695,-0.0005459286482208,-0.00164235945813132,0.00588611583822195,-0.00586175166962719,-0.00117675444729931,0.000146698648879793,0.00360381517679914,0.00246442411598684,0.00482639338132298,-0.00598876914008864,0.000900313691200282,0.00208370678122807,-2.16082688700778e-05,-6.36646907650109e-05,-8.14703134200419e-05,0.00191757608880085,-0.00276195313244273,-0.000109130344068804,-0.00105764543017816,0.000932589805514137,0.000519588273201967,-0.00118737795001887,0.00673630813094381,-0.000542850227592803,-0.000941233611505239,-0.00111070299066545,0.00153724267667911,0.00243792070967858
21,0.00227896575298729,0.0121901738758043,-0.00619289056097687,0.00409157279644726,0.0146945662620175,-0.00357941987422212,0.00376558913841849,0.00479612825638351,0.00122875977008029,0.00254093731375258,0.00128521580889225,-0.00176799161526965,0.00569401251872868,-0.00238476742273943,0.00309376854562582,0.00579658361538465,0.00699988532001817,0.00422778589177761,0.000865052810724173,0.00287893945442616,0.00980889144562871,-0.0133071902560454,0.000933984863396966,-0.00272972852064997,-0.00257742471015559,0.000780358844792718,-0.00386284369982496,-0.00185106937384118,-0.00360350171084146,-0.00248640972992282,0.00324691700782294,-0.0064909856842365,-0.00106962866756524,-2.05067863675667e-05,0.000436471265516216,-0.00405836569567622,0.00130267207993255,0.000337750062880859,0.000382001153671758,0.000963706373291954,-0.002141444828505,-0.00107617394293957,-0.000590676633020796,0.000312499638869147,-0.000588826307958112,-0.00150279810874953,-0.00190094101911541,-0.00297312917395149,-0.00318971842533065,-0.00131434772916772,0.000414080447425304,-0.00290510593306515,0.0121097248569257,-0.000571502121377409,0.00601973608751736,0.00127471546641666,0.00115129230495931,-0.00425747331000685,-0.00190413328780473,0.00147562083687833
22,-0.00241571375768158,-0.00164890368083798,-0.0013460324148082,-0.00151420901473789,-0.000894627483358117,-0.000457605134365074,-0.00161119457298885,-0.000266596302090356,-0.000484249865971564,-0.00357945893511113,-0.000511057723751673,0.00102380167534824,0.00562182336089437,-0.00190110869200741,0.000360972160083369,-0.00335848364211278,-0.0019946349291951,0.00111069079709843,0.000644809216980397,0.00361542509908975,-0.00312610888008973,0.00429312790837117,-0.000835565216740875,0.000617759516842037,0.00590364005174557,0.00767841670496224,-0.00556756632061276,-0.000731057290883093,-0.000729542007227265,-0.0020963512322206,-0.000772544945590776,-0.00110444377551059,-0.000659436224167384,-0.00262066576608267,0.000364620647253983,-0.00194783358646737,0.000614737413673183,-0.00128054386590282,-0.000189348096013529,0.00015079415718101,0.000332205127161747,0.00584807933004629,-0.00319595491991732,3.38084362782703e-05,-0.00317168525875585,0.00107330010637817,0.00408631942888257,0.00151023962284656,0.0236593586906709,-0.00816948641630795,0.000395584770610283,0.0112722129510571,-0.00698827825690315,-0.000307275268458919,-0.000888961158375897,0.0139271816802206,-0.00727823329498439,0.00648366227304341,0.00213551114177328,0.00213596443602186
23,0.00282088572612571,0.00439837531344247,0.00048190057798689,-8.93512663253492e-05,0.00085917788689465,NA,-0.0010595288487824,0.00820660775882804,-0.00306936902460233,0.00690620858151247,0.008217941828526,-0.00597762730895584,0.000422471998445776,-0.00148685826132228,0.00413101811599381,-0.00433000700314255,0.00172112653974233,-0.00499422362467965,0.00802542364127924,-0.00451842120080067,-0.00390346952423228,-0.00407480693167969,0.000151989873561649,0.00154089401530828,9.24207660311766e-05,0.00599289431484723,-0.00082965757005994,-0.00214280045531448,0.00270612949452637,0.00303330961478982,-0.000788390798321456,-0.000771296397135647,0.00114595151969924,-0.00368105797681783,0.00205785894722867,-0.0012332784280655,-0.00149283962961698,0.000256523642438751,0.00159496942339698,0.00126590155381935,-4.89300841363294e-05,-0.00361955037747778,-0.000721605097331264,0.00419399598115133,0.00154006997484007,0.0033023211625325,-0.000100103184713851,-0.00242847433522873,-0.00354133702484686,0.00037700439773553,0.000146973479170975,-0.000418166578525408,0.00166205798656136,0.000271333447917737,0.00695844944684935,0.00270181174881417,-0.00235203856502893,0.000941066951100556,-0.000565727517449025,0.00152571436181028
24,0.0054678100939131,0.00464186192646452,0.0051546608851499,0.00487348815085445,0.000916925949432196,-0.00326009223695505,-0.00279914320058443,-0.0108356347577628,0.00153334906347752,-0.000594025020819897,0.00367438743675978,-0.00676079697407843,-0.00330287217909191,-0.00314744833239559,0.00105167058691993,-0.00987380768267245,0.000630793282815609,0.00446289037212285,0.00740357389964949,-0.00360008994327014,-0.00536723788184452,0.00185676131809113,-0.00607554080588426,0.00103067047822309,0.00303038006746383,-0.00329956320714032,0.00393414370230537,0.00214767847038252,-0.00109716157910118,0.00435452422175605,-0.00114793397209873,0.00489608633058828,-0.000805978070943824,0.000650946154776312,-0.000796867952007313,0.00857345654243393,0.000460833142667398,0.000249999107012418,0.00231728291727902,0.00264739193163482,0.00440997123635976,0.0025558827084089,0.00256898276209898,-0.00699601347065313,0.00207784428045466,0.00583353546333292,0.00801740683666838,0.00742732137431915,-0.00642379192834969,-0.00198952552026666,-0.00524431786735819,0.00571320989413941,-0.00215585666823517,0.00781179568157974,0.00316098213858551,NA,NA,0.00199658831228402,-0.00761045348411648,-0.000120558404369575
25,0.000548210957245613,-0.00210108390280819,0.00198749930560022,0.00180735747239991,0.0059515407693366,0.0109173646874836,-0.00394426987227731,0.00826353385302675,-0.0110048828899665,-0.000269846374626475,0.00991317248471385,0.0026377963373643,0.00472349515467472,-0.00221280199576786,0.00504767460211425,-0.0026381323927531,-0.00157843329152364,-0.00653961277568114,0.0017370663494637,0.00139457892222315,-0.00774837495208875,-0.00407616410307825,0.00182441310928689,-0.00312781390503387,-0.000662508357141149,0.00108689445300529,0.0056251048706983,-0.00530463198585703,0.016276783902847,-0.00743578497586644,0.000182891716418297,0.00131901704419561,-0.00301786636277401,-0.00574075689126098,0.00176550424800966,-0.00607905592950969,-0.0010899754541695,0.00172805066172927,0.000970379509150496,0.0025825230892411,0.00152691085822318,-0.00574369101695932,-0.00165702366757934,0.00253207366216467,-0.00163860563338876,0.00235117542516429,0.00688960978597788,-0.00439174613802916,-0.000151744367361756,0.000917268320963803,-0.00168634911253282,-0.000155317951504761,0.00179261855995837,-0.00597050659763766,0.000397427030376881,0.00297742905065591,0.00091754279756765,0.00317459681472789,0.00374911311233916,0.009025995722865
26,0.0026349057407328,0.00204752962952122,0.00456054599531303,-0.00505328188036555,-0.00210088070932796,-0.00246119852073219,0.00186070956924209,0.00513812226088926,-0.00379690733425905,0.0027851393143367,0.00472821282621527,0.00592301284191308,0.00163679548679807,0.00019128808477646,0.00129728631368427,0.00923265330860932,-0.00194646457477363,0.0030918225768068,-0.0036373652194076,0.00439652750516943,0.000459467515520625,-0.00732874764529544,0.0118374602097662,0.000341011288024826,-0.00735968650196093,0.00434237001840214,-0.00170935276873808,0.00682497661497423,0.00552180869393931,0.00631771300504141,0.000742482864726762,0.00761691086019122,-0.000491140112408158,0.00482978208949154,-0.00285036492434642,-0.0033261617654816,-0.0166053548465882,0.00241397949508933,0.000387249762470795,-0.00170855746266107,-0.00289284681325835,0.00293878754455538,-0.00707113218028663,0.00414985031313268,-0.00290787978156363,-0.00300203257042257,-0.00428837508685538,0.0012276570644673,-0.00759762038500037,-0.00201854534366187,-0.000142813888681269,0.00260977121898217,0.00407994957499807,-0.00424684158462122,-0.0016690532051048,0.00334625121005388,-0.00308324226118341,0.00511482519427313,-0.00155434998401734,0.000704226372534357
27,-0.00311627027096822,0.0139749544482658,-7.25193831907902e-05,-0.00930869574899186,-0.00165273395810086,-0.000997401938498899,0.00105593847887691,0.000820167753455338,-0.00275376161028238,0.00345971355729714,-0.000927019527299802,-0.000163596065911603,-0.000260992157253628,0.000481393725524538,-0.000369357489576537,-0.000862548632492058,-0.000322020176144497,-0.000628646430749752,0.000325493198729244,-0.00129427355280046,-0.00260170500580352,0.000891211851703848,-0.00163851866886245,-0.0026206435425234,-0.000841534220798595,-0.00153002013024135,-0.00043211117726685,0.00915305627331444,-0.00415670704701176,-0.00385838560906654,-0.000256373949266475,-0.00296208250457757,0.0010474860733188,0.00508188417276521,0.00214786157074701,-0.00291947231066425,0.000194908170600402,-0.00181241135141163,-0.00072064126390542,0.000323023561237187,0.00183793605489094,0.00181257943402308,-0.000113497416404825,NA,NA,-0.0036385344086313,0.00215677003805288,-0.000700468427800467,-0.000737358715335574,-0.000864307665947141,-0.000141760882892712,-0.00045819911565667,-0.000799424962519922,-0.00162184511730203,-0.000546039234613688,0.00137252861991585,-0.00302800369147538,0.00465123594609684,-0.00329109563205641,-0.000264332717457424
28,-0.00416298554697882,0.00317265844247269,-0.00435612485367925,0.0020558421269012,-0.00244802787877909,0.00124178578860469,-0.00318951212537907,0.0173750596425285,-0.00234067521391925,-0.00109289459763698,0.00825391566185521,-0.00216479830483172,0.00723132085211526,0.00165646009216458,-0.00546750167568681,0.0116353620211378,0.00289179567144645,-0.00181050813331226,-0.00798951223396635,0.00389193306772391,0.00915825404485526,-0.00653256388619704,0.0047319521687474,-0.00428771456275552,-0.00677181800017183,-0.00226744615679621,-0.00133508609644107,0.00209717470867729,0.00313204127655193,-0.00647220344009538,0.00542311710915929,-0.000839422340154488,-0.000547506404147051,0.000313325630467194,0.00206936962515435,-0.00439376855661872,-0.0109312942235118,0.0028328428551354,-0.00157165498565391,0.00584136882628077,0.00681600683639547,0.00996878027199029,0.000595933032860786,0.00762176592252646,0.00120644660394819,-0.0016932299769949,-0.00454317882603576,0.00335737066573649,-0.00163622798026293,-0.00465218261891843,0.00640693527909596,-0.00479724748411295,-0.00147127049511125,0.00267690841359768,0.0060289630555813,0.0036863674029987,0.00840549935480021,-0.00237993956709679,-0.0020650678546799,0.00822462912692867
29,0.000639142418371828,-0.00130334965665219,-0.000504316130499267,-0.000792875952223285,0.0142859811814929,-0.00492510278233115,-0.001257471938814,0.00264896227903276,-0.00782903932794612,NA,-0.00593702820965231,-0.00452853119203605,-0.000965334138959214,0.000963512854539259,-0.00118443711753002,-0.000114405619305235,-0.00298688483280929,0.00403976554918897,0.00543855524625964,-0.00235298765081524,-0.00513565275555554,0.00208585143243034,-0.00523302840664,3.89814778469836e-05,0.00134645534081128,0.00346716992892127,0.00110704376529711,-0.000198759491857717,0.00478837478994082,-0.000554955978285632,-0.000352372528239462,0.00148708859773376,-0.00127552305466782,-0.00505457720365623,0.000976530491056984,-0.000896080914436227,0.00182957703566262,-0.000771225601000392,0.000309436490292969,0.00352200543824664,-0.00156567032269364,-0.00357765404331379,0.000536327052984867,0.000283441817410762,-0.00156457562701391,0.00442623533072882,0.00472966437453497,0.00367224195868195,-0.00436774263871254,-0.00331201807362918,-0.00226700464585926,0.000400530066411056,0.00173789694371734,0.000307833265666457,-0.00283330307958881,0.00685543542193697,-0.00737996219340508,0.00399528256152478,0.000751469474369482,0.00158865159581733
30,0.00607929726776978,0.00597761316016942,0.00722055596969443,0.00617823616869596,-0.000720412775335851,0.00425306157463713,0.00349752353177806,0.00149629176185155,0.00488999391960828,0.00394634482825892,0.00329828707048278,-0.00275074670475964,0.00207335897580363,0.00514224126329921,0.00272101843670554,0.00546248082377645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0500816898600411,NA,-0.0136378353297224,-0.00286392730954128,-0.0136034404832376,0.00776633284698945,0.0190871440992747,-0.00902844966868562,-0.000102417251762464,-0.00281927772969426,-0.0030141986596552,-0.00172331942552883,0.00323498125846245,-0.00376542483000059,0.00117914154823442,0.0114090033092105,-0.000900512173568605,0.00301267870217901,0.00170687244888369,-0.00273160070050114,-0.0048691177137375,-0.00492982179746762,-0.0100007135082868,0.000877632996194732,0.000156903490515298,-0.00246304341436113,-0.00391713421264881,0.0018599203899383,0.0010846061786821
31,0.000490753446433936,-0.000708543951959102,0.00264080027837074,-0.00646212940614432,0.00927300008815638,0.00963296600028732,0.00320205897319437,-0.00429033165733408,0.00181962113980289,-0.000978558813228445,-0.00422992339058219,-0.00734208459735489,-0.00448318258512575,-0.00168818728184999,0.000715839598051874,-0.00822636507615709,0.00109911868975418,0.00467827056507741,0.00354038147147875,-0.00514227110126171,-0.00492450396130453,-0.000407609923656216,-0.00364064960979051,-0.00171049270209826,0.000757514099854423,-0.00132697371201509,0.00145078991390223,-0.00117717898600765,-0.00117193823047056,-0.00176880267651426,-0.00284135682144335,0.00299380994805275,-0.00346840391837459,0.00186817456772217,-0.00267699754515285,-0.00138620433285581,-0.00042837588659546,0.00428126178835622,-0.0027382442796075,-0.00015633382149577,0.000809525381821563,0.000360458344213964,0.00164828474156819,-0.00158864922910433,-0.00152113805667522,0.000394757801751328,0.00483244452138295,-9.38757935882643e-05,-0.00413566266840417,0.00234600831606128,-0.00512123930049172,0.000326304157890591,0.00280856548885058,0.00217257867683285,-0.00019337922782493,0.00293309294063243,-0.00558785591273073,-0.0013431498620747,0.000212274942619124,-0.00136745338137509
32,-0.00393432914361784,-0.00162376132915975,-0.00215154279512398,-0.00394810416190837,0.00188044125954702,-0.00189219614607558,-0.005427760873481,0.0045795285282512,0.00115967132613531,-0.00164359553416781,0.0104240675514962,-0.00394647419678886,-0.000969497664387028,0.00156899779070629,0.0046381751111774,0.00955764242379726,-0.0044623703982225,0.0008497218615794,-0.000630777568080641,0.000872082751255602,0.00297602150778685,-0.0021006062626382,0.000638107778490173,-0.00220347235111124,-0.00219566208130961,0.00030760371230414,0.0015865861224127,-0.00357007361910791,0.00134423336508322,-0.00111410391284103,0.000955992047473868,0.00183671365307549,-0.000683347944724178,-0.00297807518285574,-0.00049513642813403,0.000826446789392242,-0.00227402108256927,-0.000337920484572455,0.000878361782597875,-0.00198115924148746,-0.00101785221898646,-0.00274830654019598,0.000755266660677839,0.00418012751784099,0.00968816988268567,-0.00136799380045686,0.00313743193355836,-0.000365209596319469,0.00402455517611513,-0.000967039240750166,-0.000454037841557759,0.00227498061349435,0.0050105305883534,-0.00106065457939177,0.00516022292658474,-0.00268735129508722,0.00992961390947775,-0.00586676891631582,5.10361026356523e-05,-0.000597782577997561
33,-0.00328865953303161,-0.000835356005920724,-0.000700895304057614,0.000201014882140493,0.0403234750280184,-0.00968144248196695,-0.00928500475578389,0.00997596230763164,-0.00564472794713371,0.0140856139725614,-0.000381077882617347,-0.00017613491482166,0.00270838202423084,0.00373920938212984,-0.00317471326402016,0.00227652911315607,-0.0027110605039569,0.0041413687024396,0.00489016477731651,-0.00129601773112282,-0.00298728122210641,-0.00596410543910116,-0.00268283137455445,-0.00261169103019155,0.00286950968015895,0.00195063105923423,0.00264900377416712,0.00434156426228291,0.000235062692606676,-0.00195749081106557,0.00748997182659158,-0.00316138203995696,-0.00186225696961841,0.00396422148998632,-0.00703697085493431,-0.00105535042990646,0.0002230111766075,0.000836131556689206,0.00692356930743579,-0.000910158238691358,0.000712361262670064,-0.00294740683784841,-0.00202955728191035,0.0010427581255632,0.000590756971111243,0.000380973915323089,-0.00343496721898377,0.00773003538024131,0.00375735150753778,-0.00512908017759798,-0.0022971310597504,-0.00128821079610161,-0.00109685938113232,-0.00247591235849871,0.0041171778106766,0.00108102939747038,-0.00150764295065792,0.00554745698432866,-0.00258300526848045,-0.00141787317832051
34,0.00301716334558952,0.0076236836403045,0.00512953064835045,0.00130400931091296,0.00656129395083534,0.00909220510192251,0.00171706703979611,0.00966017949947392,0.00656236020795562,0.00503682056710017,-0.00314362031711572,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0124060002837318,-0.00150659674868857,0.00692180263646676,-0.00267697618611652,0.00102821905727219,0.00256243933852925,0.000121677085280659,0.000406411910272525,-0.00253511288996836,-0.00236398398097693,0.00569558827897884,-0.00100051944562609,-3.73178776887781e-05,-0.000101945029608249,-0.00328699324427107,-0.00723888625300509,0.0203600846842088,-0.00272984417154758,-0.00114198524505402,0.00457674245016119,-0.00440500836171423,-0.00368419915999462,0.0023005688547689,0.00209905385169779,-0.000217372735602534,0.000104564873986253,-0.00223691670860961,0.00691147368431955,-0.00298790549076039,0.00112945440650532,-0.000889909513612709,0.00187885532713235,0.000837081631592583,NA,-0.0050443768947595,0.00452144592314245,-0.0017317109370529,-1.05516106550321e-05,0.000244222515640952,0.00100102612262214
35,-0.00494925013913556,0.0115934766858669,NA,-0.00312176620838961,0.00218557748077894,0.0152714838456505,-0.0079350143492881,-0.00134263449961311,-0.000852876519379518,0.00433304246701896,0.000916448000024274,0.00288178263607424,0.00351277180260658,0.00278343726584278,-5.24011968449313e-05,-0.0037911228099205,-0.000464657124485956,0.000572667713727906,-0.00263567842447441,0.000156597920644508,0.00329342166283821,-0.00329573701977639,0.000788820819098656,0.000949960004576392,0.00858214004151923,0.00116284173606197,0.00665507795002317,0.00723364559190093,0.000548003446456114,0.00152426737523867,-0.000744368598078632,0.00907404472693725,-0.0042044165695908,-0.000979720250246598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067423636306098,-0.00162578598820817,-4.09803962978619e-05
36,0.000799897348534419,0.00436264712058255,-0.00114441436788962,0.0133393644829182,0.00847125269061798,-0.00654908307125986,0.00179748408069675,0.00348718289158459,-0.00711116927443183,0.00231407967980654,0.0146125762270807,-0.00380493424542335,-0.00364358700146931,0.00252098089074731,-0.0010493214138465,-0.00459909653746605,0.00060855161777682,-0.00746944174312213,-0.000985830691442957,0.00480752261648402,-0.00832190753941647,0.000424153540112182,-0.00767131999439272,6.49086633912997e-05,-0.000793517290451229,0.00251207549337295,0.00250672860542181,-0.000722662001421917,0.000143162483540943,0.000757644213641507,-0.00158443617726445,-0.00181519537802663,-0.000497990927955056,-0.00109458368643505,-0.001070465719342,-0.00171895064414186,0.000632986746470512,0.00171694669172848,-0.00216846450258399,0.0238352194091472,-0.00489618234867532,0.00387969308198554,-0.00352428456296075,0.00592409662557001,-0.00302004492805089,-0.000235375060632011,0.000950615159729398,0.00181903819093767,-0.00166539291578511,-0.00195497440764018,-0.00211653556142524,-0.000474253894275118,0.00187452686182484,0.000814454642078672,-0.00147298719308595,0.00577001159482486,NA,NA,4.97622181908928e-05,-0.000610672150598021
37,-0.00298674175128592,-0.000791895834609409,0.00274019188211147,-0.0016995281190906,0.00507985125899012,-0.00165682432422888,0.00322068323274026,0.000526321679900909,-0.00327373408909392,0.00833321766034706,0.0114202509772587,-0.00480956741940688,0.00393780345180279,0.00891456184279098,-0.00320184294358794,-0.0100311127737353,-0.0035820836771539,0.0012138240797883,0.00745481648765168,-3.35126640868533e-05,-0.00113016837782754,-0.00196464678197365,-0.00556425810626831,-0.00265864076768279,0.000242522053872336,0.0199503191479152,-0.00446906110724068,0.00196630095250631,0.00185945427655584,-0.00573090894179937,0.00700943672840891,-0.00056910626055377,0.00267218292353332,-0.00582283533247147,0.000908732442057415,-0.00398400780479287,0.00272081430385442,0.00371624239690386,-0.00113063806736514,0.00266140828319103,-0.00377689578610675,0.00450146187350055,-0.00133638737825197,0.00309986182302273,-0.00108312845589898,0.000425686877569415,-0.000559450422152663,-0.00290398346598715,0.00363540359975515,-0.0032515193440789,-0.000667106037397217,-0.00223139244056553,0.00717018242445891,-0.0031726590806858,-0.000432036892239422,0.00168726167887625,-0.00233556943766421,0.000773468442396246,0.000449954072022119,0.00218677634887935
